endTime,artistName,trackName,msPlayed,track_uri
2021-09-23 19:06,Bastille,The Anchor,325,spotify:track:0qwpBiu4uhW9hiQ6P4NePz
2021-09-23 19:10,Fall Out Boy,The Kids Aren't Alright,260920,spotify:track:3x7NGlfDKQYN2wnwEnL7r9
2021-09-23 19:14,Andy Grammer,Damn It Feels Good To Be Me,1044,spotify:track:3LymIBUSWRoxxm7W5UQlXl
2021-09-23 19:14,American Authors,Go Big Or Go Home,882,spotify:track:1obisQNOcikRvTdStbW3pG
2021-09-23 19:14,A Great Big World,Fall on Me,928,spotify:track:7oyFihJppZYPP7o0NfoHnZ
2021-09-23 19:14,Jon Bellion,I FEEL IT (with Burna Boy),1160,spotify:track:6NoTgpadvWX0qKEK6aJYsg
2021-09-23 19:14,Owl City,This Isn’t The End,626,spotify:track:2ux8CLOcArj4QsXygAB7u3
2021-09-23 19:14,Fall Out Boy,Centuries,812,spotify:track:04aAxqtGp5pv12UXAg4pkq
2021-09-23 19:14,American Authors,I'm Born To Run,1188,
2021-09-23 19:14,Kodaline,Saving Grace,0,spotify:track:6LfJhNwhSPvIEwvg4ASmnp
2021-09-23 19:14,Phillip Phillips,Home,650,spotify:track:4rsW3WCZBGwhHfJWuHRwyT
2021-09-23 19:14,The Mowgli's,I Feel Good About This,1207,spotify:track:7d06uajfr1DZUeKVCaE9BS
2021-09-23 19:14,Zayde Wølf,Heroes,371,spotify:track:5UYYQuk6SjY3S892UuLXE3
2021-09-23 19:14,Imagine Dragons,Giants,1578,spotify:track:5hkjSdUVJei2UNGJFnamHe
2021-09-23 19:14,The Mowgli's,Alone Sometimes,696,spotify:track:0ne8iNLplH15M6EtgzPkf0
2021-09-23 19:14,Alan Walker,Running Out Of Roses,0,spotify:track:1KR9TkyhxqqpOk45WAm7bM
2021-09-23 19:14,OneRepublic,Someday - Acoustic,1323,spotify:track:5CJQMw0y824OWaQJSlszY5
2021-09-23 19:14,The Score,Going Home,4272,spotify:track:0Cz3LgsBXYwe0vM42614Gn
2021-09-23 19:14,Imagine Dragons,Dull Knives,213481,spotify:track:1P2d8t9LPbqZ6XqXx3x7l7
2021-09-23 19:14,Imagine Dragons,Wrecked,1091,spotify:track:09xCKJXHDLbQmpotW2S2h1
2021-09-23 19:18,Kodaline,Saving Grace,230899,spotify:track:6LfJhNwhSPvIEwvg4ASmnp
2021-09-23 19:21,American Authors,Go Big Or Go Home,169026,spotify:track:1obisQNOcikRvTdStbW3pG
2021-09-23 19:24,WALK THE MOON,Tightrope,209186,spotify:track:44psOy0D0SP8rcIiUgKgBs
2021-09-23 19:28,Sheppard,Geronimo,218227,spotify:track:19cL3SOKpwnwoKkII7U3Wh
2021-09-23 19:32,Gavin James,Tired,227082,spotify:track:0gdYI1GlRah4xohF1bHwTA
2021-09-23 19:36,Imagine Dragons,Walking The Wire,232906,spotify:track:6JBwYZhHEg7g7fbH4AGEOP
2021-09-23 19:39,Kodaline,Brother,203186,spotify:track:65gLJGey4u4KFFqoC5fzFJ
2021-09-23 19:42,The Cab,Lock Me Up,209626,spotify:track:72I5gb06T9KIESon4AWY8S
2021-09-23 19:46,Imagine Dragons,My Life,224512,spotify:track:15DrrIod12Tc2IoMaHiwlQ
2021-09-23 19:50,American Authors,Bring It On Home,201466,spotify:track:7LqZSxNiPig0lgX2XFwseJ
2021-09-23 19:53,The Script,Rock the World,190333,spotify:track:3njZlgsB9MI6DVTg8wDPsg
2021-09-23 19:56,Keane,"Tear Up This Town - Orchestral Version / From ""A Monster Calls"" Original Motion Picture Soundtrack",187120,
2021-09-23 20:00,Avicii,Hey Brother,255093,spotify:track:4lhqb6JvbHId48OUJGwymk
2021-09-23 20:04,Jason Mraz,Let's See What The Night Can Do,245186,spotify:track:3dglCYsVMjPbDlU2CC9Vq7
2021-09-23 20:07,Walk Off the Earth,Love You Right,181094,spotify:track:1EVUcWCknliOLNPRp87Ypb
2021-09-23 20:10,Imagine Dragons,Demons,177506,spotify:track:3LlAyCYU26dvFZBDUIMb7a
2021-09-23 20:13,Jon Bellion,Blu,183344,spotify:track:4FUDWkguOUVpLRAVn5C20z
2021-09-23 20:16,American Authors,What We Live For,178560,spotify:track:1KgZOCjN3nGRTk3c87oIj6
2021-09-23 20:19,Maroon 5,Lucky Strike,185293,spotify:track:5b2aMqcSeAMlDptX6EjE7m
2021-09-23 20:23,BANNERS,Got It In You - Acoustic,222266,spotify:track:4unF8ldGPeedLz8HRIvgxg
2021-09-23 20:26,AJR,Bummerland,189173,spotify:track:1N2gWqKHFtPSZ0zgoCr8WK
2021-09-23 20:30,Imagine Dragons,Rise Up,231720,spotify:track:3zT2616WcD9Df5m21OsCX0
2021-09-23 20:35,WALK THE MOON,Surrender,304413,spotify:track:5OzQuvOzXq1wzZ5NsbjUYV
2021-09-23 20:38,Imagine Dragons,Lonely,159851,spotify:track:1Za3bmODi0tz9pnlZE58ug
2021-09-23 20:41,Thirty Seconds To Mars,Walk On Water,185466,spotify:track:6FT9FZccFD6nE8dMNslz2n
2021-09-23 20:44,AJR,"It's On Us (Benefiting the ""It's On Us"" Campaign)",207671,spotify:track:2AVZJ4u8JOhcYBX5yHGdrX
2021-09-23 20:48,A Great Big World,You,218133,spotify:track:1o0yFkUycTAWIIWFOlhDcV
2021-09-23 20:52,BANNERS,Into The Storm,220066,spotify:track:2eZskXFEMt2K1fvTsB9LSk
2021-09-23 20:54,OneRepublic,Wanted,136247,spotify:track:6hLkeOMrhZ2CMLBp2of576
2021-09-23 20:57,Imagine Dragons,Easy Come Easy Go,179872,spotify:track:6Qk3FR2CorkugmJyWoyusf
2021-09-23 21:01,Dean Lewis,Waves,240013,spotify:track:6w8pFOKn42O418qwcQElZ3
2021-09-23 21:04,Bastille,Distorted Light Beam,177221,spotify:track:7bREivF1RTm0vOYB2wi7nE
2021-09-23 21:07,Avicii,Lonely Together (feat. Rita Ora),181812,spotify:track:75NhhYjHO43mvZgYtnXgti
2021-09-23 21:10,DNCE,Truthfully,182653,spotify:track:2lBqyCeue1bCd6HCZtKXHu
2021-09-23 21:14,WALK THE MOON,Timebomb,218589,spotify:track:6GqRl2u7LIW93T8Vi5LnXU
2021-09-23 21:17,Imagine Dragons,No Time For Toxic People,207870,spotify:track:5w0FV5yWGr7STsm8mgpgDs
2021-09-23 21:21,Sheppard,Keep Me Crazy,196953,spotify:track:2LbJeXxDsWwu3rIz4wdIcK
2021-09-23 21:24,Bastille,Quarter Past Midnight,199213,spotify:track:179PT5369QgxYxmZMz6AVC
2021-09-23 21:27,Imagine Dragons,It's Ok,202497,spotify:track:6lLIDooqwg3xxlbG5P92RP
2021-09-23 21:30,American Authors,Pocket Full Of Gold,180213,spotify:track:4KSQ9el0QgTKKie5oCtKLe
2021-09-23 21:34,OneRepublic,Secrets,224693,spotify:track:1NhPKVLsHhFUHIOZ32QnS2
2021-09-23 21:38,The Score,On And On,215706,spotify:track:65Ce0h4SA18GuH6nuI1QWe
2021-09-23 21:41,Shawn Mendes,Never Be Alone,215813,spotify:track:4LWIp8HAFxpfg37mnxHqCS
2021-09-23 21:45,BANNERS,Empires On Fire - Acoustic,225733,spotify:track:1iYCipRXNAaODzmZp4nOnS
2021-09-23 21:48,Imagine Dragons,Monday,187896,spotify:track:1YsCq5SWvyf9cLkACGsty4
2021-09-23 21:52,American Authors,"Oh, What A Life",219493,spotify:track:0ImkGucv1ID5EkuhslttfD
2021-09-23 21:56,A Great Big World,Rockstar,236480,spotify:track:6KbcsH2mvgvG3f8nLcIY8d
2021-09-24 05:45,Grant Gustin,Runnin' Home to You,166674,spotify:track:09kaIU1AZoo2MRk46s6AEi
2021-09-24 05:45,OneRepublic,All The Right Moves,202652,spotify:track:5XRHGXut00SrJUFmcn2lQF
2021-09-24 05:48,Ben Platt,In Case You Don't Live Forever,8860,spotify:track:4Svpc4QRvDW0J34AE30S9c
2021-09-24 05:54,Aquilo,Silhouette,1465,spotify:track:0ygOBx60exSPPvnI4sS28r
2021-09-24 05:54,Dustin O'Halloran,We Move Lightly,862,spotify:track:2GwajrNsZaDvlWiN7uQlr0
2021-09-24 05:54,The Cinematic Orchestra,To Build A Home - Album Edit,6078,
2021-09-24 05:54,Ólafur Arnalds,Happiness Does Not Wait,395,spotify:track:0nYm42RuPWFaHWUXUdwHYm
2021-09-24 05:54,Aquilo,You There,10638,spotify:track:3oCd8HkxnzvAWHxaZi3jIB
2021-09-24 05:54,SYML,Where's My Love,1147,spotify:track:1B62o4CbdL9ckGvwsz2cgn
2021-09-24 05:54,Tom Rosenthal,Soon Soon,435,spotify:track:5pHx1wVCD6laoNTPgBEjRi
2021-09-24 05:54,James Vincent McMorrow,Higher Love,1211,spotify:track:3rocTBn0NsGrVAHGOZNzH5
2021-09-24 05:54,The Cinematic Orchestra,To Build A Home,371320,spotify:track:3AqPL1n1wKc5DVFFnYuJhp
2021-09-24 05:54,Ludovico Einaudi,Experience,882,spotify:track:1BncfTJAWxrsxyT9culBrj
2021-09-24 05:54,The Cinematic Orchestra,That Home,2860,spotify:track:4jSuthawb7fitf3Wx3MqVM
2021-09-24 05:59,Six,Heart of Stone,311288,spotify:track:3akeuMy9bqJbqDlfYevbwN
2021-09-24 06:00,Six,I Don't Need Your Love,3622,spotify:track:34TY5bMvFrfPlZ7jqeGxi4
2021-09-24 06:00,Ben Platt,Unworthy Of Your Love (feat. Zoey Deutch),3760,spotify:track:3XJq9uIQlPxOCwL9JESq9i
2021-09-24 06:04,Clinton Kane,I GUESS I'M IN LOVE,204093,spotify:track:1is8gU4RVcN4J8xItxWoOY
2021-09-24 06:06,Ben Platt,imagine,164166,spotify:track:716eVtciaJCtTcaknS3QXr
2021-09-24 06:10,Sky McCreery,i looked into your eyes,24640,spotify:track:0CwLue2qwkPcQpovNGNtVx
2021-09-24 06:10,Clinton Kane,CHICKEN TENDIES,196844,spotify:track:0awuNCj9gwJEM0seER22DW
2021-09-24 06:10,Niall Horan,Black And White,6380,spotify:track:7rpNuuoMbid56XkDsx2FjE
2021-09-24 06:13,Grant Gustin,Runnin' Home to You,166674,spotify:track:09kaIU1AZoo2MRk46s6AEi
2021-09-24 06:26,Why Don't We,8 Letters,73840,spotify:track:4zRZAmBQP8vhNPf9i9opXt
2021-09-24 07:36,Excision,Gold (Stupid Love),9088,spotify:track:5ZzjNL4J31lqU853Un7T3f
2021-09-24 07:40,ILLENIUM,I Care - Intro,33157,spotify:track:5NMa4Z4rtWqyt6VN7h2bpo
2021-09-24 07:40,ILLENIUM,Needed You - Jason Ross Remix,235782,
2021-09-24 07:45,ILLENIUM,Sound of Walking Away - Au5 and Fractal Remix,301894,
2021-09-24 07:49,ILLENIUM,Crawl Outta Love,242011,spotify:track:0q7oMII7kWTj1ZSX6GT6LU
2021-09-24 07:49,Gryffin,Feel Good (feat. Daya),7542,spotify:track:0Ev562zA4pmUsBqjxsxxdx
2021-09-24 07:55,Six,Heart of Stone,311301,spotify:track:3akeuMy9bqJbqDlfYevbwN
2021-09-24 07:58,Louis The Child,Little Things (with Quinn XCII & Chelsea Cutler),197453,spotify:track:52681Ivj8kgCi90Lu8B9fl
2021-09-24 08:19,Imagine Dragons,Dull Knives,213481,spotify:track:1P2d8t9LPbqZ6XqXx3x7l7
2021-09-24 08:23,Imagine Dragons,Follow You,746,spotify:track:1x8KkFQPnSRxYdvsdeYEmp
2021-09-24 08:23,Six,Don't Lose Ur Head,704,
2021-09-24 08:23,Leslie Odom Jr.,Dear Theodosia,0,spotify:track:2sEq2rC3ynYsT49x7utWnd
2021-09-24 08:23,Ben Platt,In Case You Don't Live Forever,228960,spotify:track:4Svpc4QRvDW0J34AE30S9c
2021-09-24 08:23,Six,Get Down,789,spotify:track:198ZUXC5jCr5DiQNlKBiNV
2021-09-24 08:23,Imagine Dragons,Wrecked,1056,spotify:track:09xCKJXHDLbQmpotW2S2h1
2021-09-24 08:26,LilyPichu,POM POM,2830,spotify:track:1TvNGtTK56asqlK8Cmdk0B
2021-09-24 08:26,Fort Minor,Welcome,213320,spotify:track:5EHHMikaYxhe7N6h0gBvkn
2021-09-24 08:30,Fort Minor,Believe Me (feat. Bobo & Styles of Beyond),222960,spotify:track:5IHmCv6LwS3JxQYEV9rst9
2021-09-24 08:30,Fort Minor,The Battle (feat. Celph Titled),4860,spotify:track:3Lja18b5lzZaRancOdmgIG
2021-09-24 08:33,Fort Minor,High Road (feat. John Legend),196520,spotify:track:2YdrFOfNZeKdQOUYw9duoA
2021-09-24 08:33,Fort Minor,Where'd You Go (feat. Holly Brook & Jonah Matranga),6414,
2021-09-24 08:34,Jon Bellion,Conversations with my Wife,7807,spotify:track:1EAZ0APxPiVuzDb7R5TfVI
2021-09-24 08:34,ILLENIUM,Sad Songs (with Said The Sky & Annika Wells) [CloudNone Remix],10506,spotify:track:69dp0BA7MYtt3zgxuyLhpr
2021-09-24 08:39,OneRepublic,Ships + Tides,296424,spotify:track:0GUncXNah8KoaErnDd7H1L
2021-09-24 08:39,Imagine Dragons,Dull Knives,4085,spotify:track:1P2d8t9LPbqZ6XqXx3x7l7
2021-09-24 09:01,Jon Bellion,Hand Of God - Outro,337551,spotify:track:6ej9jEXBeQI7PTbx68KHfi
2021-09-24 09:05,Jon Bellion,Maybe IDK,233392,spotify:track:6pTDPaMcN5KSYD8hJ1uWId
2021-09-24 09:08,Jon Bellion,iRobot,208658,spotify:track:453QwgDIG95NmmLqSxnPsR
2021-09-24 09:12,Jon Bellion,Fashion,235751,spotify:track:2UiPa2Dc6w4EyWtDxP07UQ
2021-09-24 09:13,Jon Bellion,New York Soul - Pt. ii,32996,spotify:track:3YQXkAqmNFWfUFlL3HgMbS
2021-09-24 09:16,SUGR?,"Oh, Death",185142,spotify:track:2eewWflXbzyR2HvKdVSqUe
2021-09-24 09:16,LilyPichu,dreamy night,5173,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2021-09-24 09:19,Young Rising Sons,SAD (Clap Your Hands),202,spotify:track:22jEGuVPtvtMqKPuXdOVCh
2021-09-24 09:19,LilyPichu,POM POM,4949,spotify:track:1TvNGtTK56asqlK8Cmdk0B
2021-09-24 09:19,SUGR?,What Happened,186461,spotify:track:0mdmtsBL9sRVmTuHUNIpgj
2021-09-24 09:19,SUGR?,"Oh, Death",768,spotify:track:2eewWflXbzyR2HvKdVSqUe
2021-09-24 09:19,Ben Platt,imagine,704,spotify:track:716eVtciaJCtTcaknS3QXr
2021-09-24 09:20,Neon Trees,Songs I Can't Listen To,640,spotify:track:1WMBlpjhd3AUQiNfJOzfIl
2021-09-24 09:24,Six,Get Down,253993,spotify:track:198ZUXC5jCr5DiQNlKBiNV
2021-09-24 09:27,Louis The Child,Little Things (with Quinn XCII & Chelsea Cutler),197453,spotify:track:52681Ivj8kgCi90Lu8B9fl
2021-09-24 13:42,OneRepublic,Ships + Tides,170620,spotify:track:0GUncXNah8KoaErnDd7H1L
2021-09-24 19:35,Imagine Dragons,Dull Knives,213439,spotify:track:1P2d8t9LPbqZ6XqXx3x7l7
2021-09-24 19:38,Imagine Dragons,One Day,151337,spotify:track:28XVkwY5IaEmQ9gl48cFtc
2021-09-24 19:43,Twenty One Pilots,Chlorine,324466,spotify:track:23OXdR7YuUBVWh5hSnYJau
2021-09-24 19:46,OneRepublic,Someday,187888,spotify:track:6aDsgHPZsMztSbZernzlF8
2021-09-24 19:51,Fall Out Boy,The Kids Aren't Alright,260854,spotify:track:3x7NGlfDKQYN2wnwEnL7r9
2021-09-24 19:54,American Authors,I'm Born To Run,206920,
2021-09-24 19:57,Imagine Dragons,Roots,174506,spotify:track:4GITtbZtRCQXhWLMXrWXHt
2021-09-24 19:57,Imagine Dragons,It's Ok,733,spotify:track:6lLIDooqwg3xxlbG5P92RP
2021-09-24 19:57,The Score,Top Of The World,1562,spotify:track:0i9SRCRI5sLtSXCyKpO2CE
2021-09-24 19:57,OneRepublic,Ships + Tides,996,spotify:track:0GUncXNah8KoaErnDd7H1L
2021-09-24 19:57,Alec Benjamin,Older,6333,spotify:track:4qeHV9T5N3S7KAKryZQp8s
2021-09-24 19:57,Kodaline,Hell Froze Over,52,spotify:track:1VqmEOKrIBxNbnvMaTfssE
2021-09-24 20:01,2WEI,Burn,0,spotify:track:3G0HzbKQNyChF4QwSxlrbD
2021-09-24 20:01,Neon Trees,Songs I Can't Listen To,414,spotify:track:1WMBlpjhd3AUQiNfJOzfIl
2021-09-24 20:01,Jon Bellion,I FEEL IT (with Burna Boy),258,spotify:track:6NoTgpadvWX0qKEK6aJYsg
2021-09-24 20:01,Imagine Dragons,Demons,614,spotify:track:3LlAyCYU26dvFZBDUIMb7a
2021-09-24 20:01,Imagine Dragons,It's Ok,3824,spotify:track:6lLIDooqwg3xxlbG5P92RP
2021-09-24 20:01,Alesso,Chasing Stars (feat. James Bay),0,spotify:track:6y6xhAgZjvxy5kR5rigpY3
2021-09-24 20:01,American Authors,Nice and Easy (Acoustic),0,spotify:track:0o2pt7lweZwpNWW9km9n4B
2021-09-24 20:01,The Score,Victorious,774,spotify:track:6GGaeNKmqQQfQmTlNoUezD
2021-09-24 20:01,Thirty Seconds To Mars,This Is War,610,spotify:track:2D52zjCyqEIQa221lhw6uk
2021-09-24 20:01,Kodaline,Hell Froze Over,225513,spotify:track:1VqmEOKrIBxNbnvMaTfssE
2021-09-24 20:01,Fall Out Boy,The Phoenix,1645,spotify:track:7jwDuO7UZvWs77KNj9HbvF
2021-09-24 20:23,Imagine Dragons,No Time For Toxic People,51040,spotify:track:5w0FV5yWGr7STsm8mgpgDs
2021-09-25 01:06,Clinton Kane,I GUESS I'M IN LOVE,204093,spotify:track:1is8gU4RVcN4J8xItxWoOY
2021-09-25 02:07,Ben Platt,In Case You Don't Live Forever,2720,spotify:track:4Svpc4QRvDW0J34AE30S9c
2021-09-25 03:48,Yusuf / Cat Stevens,Father And Son,221120,spotify:track:476V2d6iA2tWXgQboKmTtA
2021-09-25 03:51,Elvis Costello,She,16150,spotify:track:31Tp5iKrVUayn65qhg06nE
2021-09-25 03:51,Yusuf / Cat Stevens,Moonshadow,172533,spotify:track:5p3nvmoaAY03qGmBQApn0w
2021-09-25 03:55,Don McLean,Vincent,243493,spotify:track:0VNzEY1G4GLqcNx5qaaTl6
2021-09-25 03:59,Bread,Everything I Own,187000,spotify:track:52VIdyKqp1pJRSyUQaxKUA
2021-09-25 04:00,B.J. Thomas,Raindrops Keep Fallin' on My Head - Rerecorded,192,spotify:track:1oOnOS4xNZOMpCT0lKTNo2
2021-09-25 04:00,Yusuf / Cat Stevens,Wild World,1184,spotify:track:7mjSHL2Eb0kAwiKbvNNyD9
2021-09-25 04:00,Billy Joel,She's Always a Woman,19781,spotify:track:5RgFlk1fcClZd0Y4SGYhqH
2021-09-25 04:00,John Denver,"Take Me Home, Country Roads",842,spotify:track:1QbOvACeYanja5pbnJbAmk
2021-09-25 06:07,Marc Cohn,Walking in Memphis,1791,spotify:track:5fgkjhICZnqFctrV0AyuQD
2021-09-25 06:07,Don McLean,American Pie,440296,spotify:track:1fDsrQ23eTAVFElUMaf38X
2021-09-25 06:11,Marc Cohn,Walking in Memphis,248891,spotify:track:5fgkjhICZnqFctrV0AyuQD
2021-09-25 06:12,Marc Cohn,Silver Thunderbird,47949,spotify:track:2Jd4KhCwRbEqsrRC57cTe3
2021-09-25 06:12,Johnny Cash,The Gambler,10913,spotify:track:1oQnkSQhOQSSPCN0Hb9DCf
2021-09-25 06:16,Kenny Rogers,The Gambler,214880,spotify:track:5KqldkCunQ2rWxruMEtGh0
2021-09-25 06:17,Dolly Parton,Islands in the Stream,13165,spotify:track:6dnco8haegnJYtylV26cBq
2021-09-25 06:21,Kenny Rogers,Morgana Jones,189453,spotify:track:49UjyszZj97K540LD0HUX1
2021-09-25 06:24,Kenny Rogers,San Francisco Mabel Joy,223546,spotify:track:5pV6hN8RF33tNTSyONUhLM
2021-09-25 06:28,Kenny Rogers,The Gambler,214880,spotify:track:5KqldkCunQ2rWxruMEtGh0
2021-09-25 09:14,Marc Cohn,Walking in Memphis,252613,spotify:track:5fgkjhICZnqFctrV0AyuQD
2021-09-25 09:19,Marc Cohn,Silver Thunderbird,278720,spotify:track:2Jd4KhCwRbEqsrRC57cTe3
2021-09-25 09:21,Matt Nathanson,Come On Get Higher,158337,spotify:track:38YgZVHPWOWsKrsCXz6JyP
2021-09-25 09:25,Billy Joel,The Longest Time,217906,spotify:track:5DH7nDryMhpixm4G4B7RP9
2021-09-25 09:29,Counting Crows,Big Yellow Taxi,226826,spotify:track:4O4dhPrjcw7GSLNafNydmb
2021-09-25 09:32,Five For Fighting,Superman (It's Not Easy),221693,spotify:track:3TwtrR1yNLY1PMPsrGQpOp
2021-09-25 09:35,Barenaked Ladies,Odds Are,184400,spotify:track:2RKmGDTq840oLpKC0WOaCr
2021-09-25 09:36,Five For Fighting,100 Years,437,spotify:track:2lFlveK1y13WWp3vnQtrr3
2021-09-25 09:36,Tom Petty,Free Fallin',23472,spotify:track:5tVA6TkbaAH9QMITTQRrNv
2021-09-25 09:36,Marc Cohn,True Companion,1055,spotify:track:38Hfx2SfnlQxXWXWbGZXAq
2021-09-25 09:36,Don McLean,American Pie,1151,spotify:track:1fDsrQ23eTAVFElUMaf38X
2021-09-25 09:41,Brandi Carlile,The Story,821,spotify:track:0EKBV6GybPtALXUgWqWrym
2021-09-25 09:41,Tracy Chapman,Fast Car,296800,spotify:track:2M9ro2krNb7nr7HSprkEgo
2021-09-25 09:41,Don Henley,The Boys Of Summer,8065,spotify:track:4gvea7UlDkAvsJBPZAd4oB
2021-09-25 09:41,Mike & The Mechanics,Word Of Mouth,1109,spotify:track:3pjuxHdoOS3p0E3lz8jfsD
2021-09-25 09:45,Bryan Adams,(Everything I Do) I Do It For You,4288,spotify:track:6eBK3edMW7bEzecF1eCezc
2021-09-25 09:45,Billy Joel,She's Always a Woman,960,spotify:track:5RgFlk1fcClZd0Y4SGYhqH
2021-09-25 09:45,James Taylor,Fire and Rain - 2019 Remaster,194176,spotify:track:1oht5GevPN9t1T3kG1m1GO
2021-09-25 09:45,Maria McKee,"Show Me Heaven - From ""Days Of Thunder""",1162,spotify:track:7vOhmiURT3Bv8iFeNxw7Oh
2021-09-25 09:45,Glen Campbell,Good Riddance (Time Of Your Life),597,spotify:track:4mYaEAAEIwewZX6umoAMJt
2021-09-25 09:51,Billy Joel,Uptown Girl,1493,spotify:track:5zA8vzDGqPl2AzZkEYQGKh
2021-09-25 09:51,Tracy Chapman,Talkin' Bout a Revolution,0,spotify:track:0YMFcrMtBowDdD5bPz0cgy
2021-09-25 09:51,Joshua Kadison,Beautiful In My Eyes,202,spotify:track:5o8gWPZxr4GZFslU85YMmu
2021-09-25 09:51,Bryan Adams,When You're Gone,4341,spotify:track:7p9dd71JR2ucoAuO1Sy0VZ
2021-09-25 09:51,Hootie & The Blowfish,Only Wanna Be with You,26505,spotify:track:1OFKUn2VLafrHj7ybnap0Q
2021-09-25 09:51,Sister Hazel,All For You,1002,spotify:track:2skmOCFU64Bg7Ytkgwliwe
2021-09-25 09:51,Huey Lewis & The News,Stuck With You,351,spotify:track:2cFl7utlqyZjCXN1G5nRvA
2021-09-25 09:51,Mike & The Mechanics,The Living Years,332333,spotify:track:7tJnjRY2js0yXtNUWE4fgF
2021-09-25 09:51,Peter Gabriel,Solsbury Hill,650,spotify:track:1CM1wOqD2AIjt2MWd31LV2
2021-09-25 09:51,Counting Crows,Mr. Jones,842,spotify:track:5DiXcVovI0FcY2s0icWWUu
2021-09-25 09:51,Tracy Chapman,Give Me One Reason,1770,spotify:track:4vDBJeeQCbhP9FaPPMsYkY
2021-09-25 09:55,Neil Diamond,Sweet Caroline,203573,spotify:track:62AuGbAkt8Ox2IrFFb8GKV
2021-09-25 09:59,John Hiatt,Have A Little Faith In Me,241533,spotify:track:23EgnmfkdOsDK96ftbVv0Q
2021-09-25 10:00,Steve Winwood,Higher Love,1770,spotify:track:4ZExvJvQXPEeYzGU0N3THi
2021-09-25 10:00,Harry Chapin,Cat's in the Cradle,490,spotify:track:2obblQ6tcePeOEVJV6nEGD
2021-09-25 10:00,Suzanne Vega,Luka,757,spotify:track:5yMXAaSvxo12QkYU75Ixv0
2021-09-25 10:00,Peter Gabriel,The Book Of Love,99088,spotify:track:4TGjfiGfhS8OKXHdghtMh0
2021-09-25 10:01,Blues Traveler,Run-Around,0,spotify:track:500Tkm3vJmVtdUwdCVxCTb
2021-09-25 10:06,Tracy Chapman,Fast Car,296800,spotify:track:2M9ro2krNb7nr7HSprkEgo
2021-09-25 10:09,Corinne Bailey Rae,Put Your Records On,215360,spotify:track:2nGFzvICaeEWjIrBrL2RAx
2021-09-25 10:11,Brandi Carlile,The Story,99350,spotify:track:0EKBV6GybPtALXUgWqWrym
2021-09-25 10:16,Emeli Sandé,Next To Me,1621,spotify:track:1Xsxp1SEOxuMzjrFZhtw8u
2021-09-25 10:16,Marc Cohn,Walking in Memphis,9493,spotify:track:5fgkjhICZnqFctrV0AyuQD
2021-09-25 10:16,Tracy Chapman,Fast Car,296800,spotify:track:2M9ro2krNb7nr7HSprkEgo
2021-09-25 10:16,David Gray,This Year's Love,2080,spotify:track:1dQOMZz9SkT7ig0w65lQWC
2021-09-25 10:19,Jonas Blue,Fast Car,212424,spotify:track:2mCF8L0brIs88eH6Kf2h9p
2021-09-25 10:25,Jonas Blue,Perfect Strangers,196613,spotify:track:3P3pw6C19j31Rnzgo3JG7o
2021-09-25 10:25,Timeflies,Once In a While,18129,spotify:track:6cREm4bV7V79Yxdilx9HDo
2021-09-25 10:26,Jess Glynne,Take Me Home,29568,spotify:track:5SIe3gy33G2i0oMexandjR
2021-09-25 14:02,Yusuf / Cat Stevens,Father And Son,221120,spotify:track:476V2d6iA2tWXgQboKmTtA
2021-09-25 14:04,Yusuf / Cat Stevens,The Wind,102200,spotify:track:0wEo4mwfs6tXYgCem9m9wP
2021-09-25 14:08,Don McLean,Vincent,243493,spotify:track:0VNzEY1G4GLqcNx5qaaTl6
2021-09-25 17:25,Kenny Rogers,Tennessee Bottle,6196,spotify:track:1QliJDK4wqap7ftt3VPiTn
2021-09-25 17:28,Ben Platt,imagine,164202,spotify:track:716eVtciaJCtTcaknS3QXr
2021-09-25 17:32,Fort Minor,High Road (feat. John Legend),196520,spotify:track:2YdrFOfNZeKdQOUYw9duoA
2021-09-25 17:36,Imagine Dragons,Wrecked,244004,spotify:track:09xCKJXHDLbQmpotW2S2h1
2021-09-25 17:39,Louis The Child,Better Not (with Wafia),222865,spotify:track:7n1940b6kHcaEewFSZXnXa
2021-09-25 17:43,Ben Platt,In Case You Don't Live Forever,228960,spotify:track:4Svpc4QRvDW0J34AE30S9c
2021-09-25 17:48,Six,Heart of Stone,311301,spotify:track:3akeuMy9bqJbqDlfYevbwN
2021-09-25 17:51,blink-182,What's My Age Again?,149853,spotify:track:4LJhJ6DQS7NwE7UKtvcM52
2021-09-25 17:54,Leslie Odom Jr.,Dear Theodosia,184004,spotify:track:2sEq2rC3ynYsT49x7utWnd
2021-09-25 17:56,Louis The Child,Little Things (with Quinn XCII & Chelsea Cutler),143361,spotify:track:52681Ivj8kgCi90Lu8B9fl
2021-09-25 17:56,LilyPichu,POM POM,859,spotify:track:1TvNGtTK56asqlK8Cmdk0B
2021-09-25 17:56,Imagine Dragons,Follow You,1300,spotify:track:1x8KkFQPnSRxYdvsdeYEmp
2021-09-25 17:56,Six,I Don't Need Your Love,2461,spotify:track:34TY5bMvFrfPlZ7jqeGxi4
2021-09-25 17:56,Ben Platt,dance with you,1393,spotify:track:2NY14rxSByaLfPZY0OA78x
2021-09-25 17:56,Ben Platt,childhood bedroom,3320,spotify:track:3GndP4EReJb9DdA4ByUZeF
